DATE,LAT,LONG,HUMANNAME,COUNT,GOLDSTEIN,SAMPLEURL
20131006,33.5,36.3,"Damascus, Dimashq, Syria",68,0.45147058823529407,"http://globalnews.ca/news/885295/chemical-weapons-inspectors-begin-destroying-syrian-stockpile/"
20130808,33.5,36.3,"Damascus, Dimashq, Syria",68,-3.0588235294117645,"http://www.boston.com/news/world/middle-east/2013/08/08/syria-assad-attends-prayers-damascus-mosque/xUAGzriRL41DTsZKBONy8L/story.html"
20140603,33.5,36.3,"Damascus, Dimashq, Syria",63,-0.7476190476190476,"http://sana.sy/eng/21/2014/06/02/548178.htm"
20130928,33.5,36.3,"Damascus, Dimashq, Syria",63,-0.8396825396825398,"http://www.app.com.pk/en_/index.php?option=com_content&task=view&id=242167&Itemid=1"
20150930,33.5,36.3,"Damascus, Dimashq, Syria",62,-1.217741935483871,"http://www.al-monitor.com/pulse/contents/afp/2015/09/syria-conflict-russia-diplomacy-military.html"
20150101,33.5,36.3,"Damascus, Dimashq, Syria",62,1.4532258064516124,"http://www.theglobeandmail.com/news/world/syrias-assad-shown-hugging-troops-in-embattled-damascus-district/article22262545/"
20131031,33.5,36.3,"Damascus, Dimashq, Syria",62,-1.270967741935484,"http://www.albawaba.com/news/syria-damascus-shelling--530268"
20150316,33.5,36.3,"Damascus, Dimashq, Syria",62,0.5612903225806452,"http://www.mei.edu/events/conversation-mouaz-al-khatib-founding-president-syrian-national-council"
20131217,36.2028,37.1586,"Aleppo, ?alab, Syria",60,-2.091666666666667,"http://www.bdtonline.com/apnational/x1956133333/UN-seeks-6-5-billion-for-Syrian-refugees"
20140127,33.5,36.3,"Damascus, Dimashq, Syria",59,0.7338983050847456,"http://www.nagalandpost.com/ChannelNews/InterNational/InterNationalNews.aspx?news=TkVXUzEwMDA1MzI4Mw%3D%3D"
20150812,33.5,36.3,"Damascus, Dimashq, Syria",59,-0.552542372881356,"http://turkishweekly.net/2015/08/12/news/syria-trade-in-human-organs-by-regime-forces-thrives/"
20131017,33.5,36.3,"Damascus, Dimashq, Syria",58,-3.15,"http://www.almanar.com.lb/english/adetails.php?fromval=1&cid=23&frid=23&eid=116258"
20150929,33.5,36.3,"Damascus, Dimashq, Syria",58,-1.4310344827586206,"http://www.digitaljournal.com/news/world/france-opens-war-crimes-inquiry-against-assad-regime-sources/article/445217"
