"DATE","LAT","LONG","HUMANNAME","COUNT","GOLDSTEIN","SAMPLEURL","TITLE"
"20151119","33.5","36.3","Damascus, Dimashq, Syria","43","-9.548837209302325","http://www.ulladullatimes.com.au/story/1783870/russia-france-at-odds-over-syrian-response/?cs=4181","Russia, France at odds over Syrian response | Milton Ulladulla Times"
"20140205","36.2028","37.1586","Aleppo, ?alab, Syria","43","-9.562790697674417","http://www.newsabahtimes.com.my/nstweb/fullstory/75161","none"
"20141009","36.2028","37.1586","Aleppo, ?alab, Syria","43","-9.127906976744185","http://article.wn.com/view/2014/10/09/Coalition_ramps_up_Kobani_strikes/","Coalition ramps up Kobani strikes - Worldnews.com"
"20151126","33.5","36.3","Damascus, Dimashq, Syria","43","-8.516279069767442","https://www.rt.com/uk/323586-syria-airstrikes-pros-cons/","Syria statement: Pros & cons of Britain launching airstrikes — RT UK","none"
"20150705","36.2028","37.1586","Aleppo, ?alab, Syria","43","-9.299999999999999","http://www.siasat.com/english/news/militants-rebels-syria-announce-new-push-aleppo","The Siasat Daily: Hyderabad, Bollywood, World, Islamic News"
"20141207","33.5","36.3","Damascus, Dimashq, Syria","43","-9.025581395348837","http://www.theguardian.com/world/2014/dec/07/israeli-jets-bomb-syria-says-damascus","Israeli jets bomb Syria, says Damascus | World news | The Guardian"
"20141209","33.5","36.3","Damascus, Dimashq, Syria","43","-8.630232558139534","http://english.farsnews.com/newstext.aspx?nn=13930918001319","Farsnews"
"20150206","33.5","36.3","Damascus, Dimashq, Syria","43","-9.872093023255815","http://english.al-akhbar.com/content/monitor-syrian-air-force-strikes-kill-82-damascus-outskirts","none"
"20151123","33.5","36.3","Damascus, Dimashq, Syria","43","-8.648837209302325","http://www.laprensasa.com/309_america-in-english/3471960_syrian-regime-regains-control-of-2-towns-in-palmyra.html","Syrian regime regains control of 2 towns in Palmyra :: La Prensa :: America in English"
"20140910","33.5","36.3","Damascus, Dimashq, Syria","43","-9.688372093023254","http://syriadirect.org/main/36-interviews/1551-regime-fsa-responsible-for-shelling-in-damascus","‘Regime, FSA responsible for shelling in Damascus’ - Syria Direct","none"
"20141017","33.5","36.3","Damascus, Dimashq, Syria","43","-8.609302325581394","http://www.globalpost.com/dispatch/news/afp/141017/kurds-hold-out-syrias-kobane-one-month-assault","Kurds hold out in Syria's Kobane one month into IS assault | GlobalPost"
"20140829","35.95","39.0167","Raqqa, Ar Raqqah, Syria","43","-9.453488372093023","http://www.dallasnews.com/news/metro/20140828-islamic-state-lures-american-fighters-with-jihad-image-brutality.ece","Islamic State lures American fighters with jihad image, brutality | Dallas Morning News"
"20150224","36.2028","37.1586","Aleppo, ?alab, Syria","43","-9.155813953488371","http://www.roanoke.com/news/wire_headlines/dozens-of-christians-abducted-by-islamic-militants-in-syria/article_d3d64f3a-0dca-547b-9252-95770c06e6e3.html","none"
"20140424","36.2028","37.1586","Aleppo, ?alab, Syria","42","-9.75","http://www.albawaba.com/conflict-syria/syria-chemical-weapons-571234","UN calls for investigation into Syria's use of chlorine gas | Al Bawaba"
"20140430","33.5","36.3","Damascus, Dimashq, Syria","42","-9.478571428571428","http://www.cbsnews.com/news/airstrike-on-syrian-school-kills-19-during-childrens-art-exhibit-activists-say/","Airstrike on Syrian school kills 19 during children's art exhibit, activists say - CBS News"
"20140523","33.5","36.3","Damascus, Dimashq, Syria","42","-9.214285714285714","http://www.nagalandpost.com/ChannelNews/International/InternationalNews.aspx?news=TkVXUzEwMDA2MDE5Ng%3D%3D","Deadly mortar attack hits Assad gathering in Syria : Nagaland Post"
"20140822","33.5","36.3","Damascus, Dimashq, Syria","42","-9.404761904761905","http://en.ria.ru/analysis/20140822/192262777/Syrian-Army-Rebels-Join-Forces-Against-IS-Threat--Expert-on.html","Syrian Army, Rebels Join Forces Against IS Threat - Expert on Middle East"
"20130810","33.5","36.3","Damascus, Dimashq, Syria","42","-9.05","http://www.focus-fen.net/index.php?id=n312600&c=Qx0oFl2SNfW3rw8ZbxycDhtRlC-_XA-1MGhmjhRwhKk&mkt=en-us","FOCUS Information Agency"
"20140826","33.5","36.3","Damascus, Dimashq, Syria","42","-8.511904761904763","http://www.telegraph.co.uk/news/worldnews/middleeast/syria/11057304/US-sends-spy-planes-over-Syria-as-Obama-considers-strikes-on-Isil.html","US sends spy planes over Syria as Obama considers strikes on Isil - Telegraph"
"20141215","36.2028","37.1586","Aleppo, ?alab, Syria","42","-9.05952380952381","http://article.wn.com/view/2014/12/15/European_Union_backs_UN_plan_for_Syrian_truce_x/","European Union backs UN plan for Syrian truce - Worldnews.com"
"20151118","33.5","36.3","Damascus, Dimashq, Syria","42","-8.780952380952382","As listed/BBC Monitoring/(c) BBC","none"
"20150530","36.2028","37.1586","Aleppo, ?alab, Syria","42","-9.214285714285714","http://dalje.com/en-world/at-least-71-dead-in-syrian-regime-airstrikes-in-aleppo-watchdog-says/545686","At least 71 dead in Syrian regime airstrikes in Aleppo, watchdog says - World Report - World - Dalje.com"
"20130619","33.5","36.3","Damascus, Dimashq, Syria","42","-8.516666666666666","http://www.haaretz.com/news/middle-east/syrian-rebels-launch-attack-to-block-northern-highway-leading-to-turkey-1.530770","Syrian Rebels Launch Attack to Block Northern Highway Leading to Turkey - Middle East - Haaretz - Israeli News Source Haaretz.com"
"20140922","36.2028","37.1586","Aleppo, ?alab, Syria","42","-9.054761904761905","http://mdjonline.com/view/full_story/25984479/article-Syria-s-Assad-exploits-US-war-against-IS-","The Marietta Daily Journal - Syria s Assad exploits US war against IS"
"20151125","36.2028","37.1586","Aleppo, ?alab, Syria","42","-9.697619047619048","https://www.weeklystandard.com/blogs/was-head-irans-irgc-wounded-syria_1070361.html","none"
"20150306","35.9306","36.6339","Idlib, Idlib, Syria","42","-9.869047619047619","http://dunyanews.tv/index.php/en/World/265691-AlQaidas-Syria-branch-confirms-death-of-field-co","Al-Qaida's Syria branch confirms death of field commander | World | Dunya News"
"20140901","33.1259","35.8246","Quneitra, Al Qunaytirah, Syria","42","-9.904761904761905","http://www.ynetnews.com/articles/0,7340,L-4566248,00.html","Mortar shell from Syria lands in Golan Heights in spillover from civil war - Israel News, Ynetnews"
"20130630","33.5","36.3","Damascus, Dimashq, Syria","42","-9.071428571428571","http://europe.chinadaily.com.cn/world/2013-06/16/content_16628101.htm","Syria slams Egypt's decision to cut off ties|Middle East|chinadaily.com.cn"
"20150427","32.9049","35.8072","Golan Heights, Syria (general), Syria","42","-9.347619047619046","http://www.timesofisrael.com/israel-may-not-have-been-behind-last-syria-strike/","Israel may not have been behind last Syria strike | The Times of Israel"
"20151009","35.95","39.0167","Raqqa, Ar Raqqah, Syria","42","-9.68095238095238","http://pundita.blogspot.com/2015/10/every-time-it-comes-out-us-is-aiding.html","Pundita: Every time it comes out US is aiding a terror group, they change the group's name"
"20151113","33.5","36.3","Damascus, Dimashq, Syria","42","-9.133333333333333","http://blogs.timesofisrael.com/a-summary-of-crises-in-damascus/","A summary of crises in Damascus | Prateek Upreti | The Blogs | The Times of Israel"
"20150603","36.2028","37.1586","Aleppo, ?alab, Syria","41","-9.163414634146342","http://www.christianexaminer.com/article/syrian.bishop.debunks.report.of.christian.beheading.of.isis.militant/49035.htm","Syrian bishop debunks report of Christian beheading of ISIS militant | Christian Examiner Newspapers"
"20141011","36.2028","37.1586","Aleppo, ?alab, Syria","41","-9.582926829268292","http://www.thedailystar.net/kurd-woman-leading-kobane-battle-against-isis-jihadists-45405","Kurd woman leading Kobane battle against ISIS jihadists | The Daily Star"
"20150911","33.5","36.3","Damascus, Dimashq, Syria","41","-8.868292682926828","http://www.churchtimes.co.uk/articles/2015/11-september/news/world/powers-fail-to-agree-a-solution-to-syria-crisis","Powers fail to agree a solution to Syria crisis"
"20131005","33.5","36.3","Damascus, Dimashq, Syria","41","-8.997560975609755","http://www.mininggazette.com/page/content.detail/id/385519/Disarmament-experts-report-early-progress-in-Syria.html?isap=1&nav=5016","none"
"20130606","32.9049","35.8072","Golan Heights, Syria (general), Syria","41","-9.426829268292684","http://cnsnews.com/news/article/syrian-rebels-capture-golan-crossing","none"
"20141008","36.2028","37.1586","Aleppo, ?alab, Syria","41","-9.060975609756097","http://iranian.com/posts/kobani-is-no-leningrad-39256/jumpto/idcomment-67407","Kobani is no Leningrad ▪ Iranian.com","none"
"20131222","33.5","36.3","Damascus, Dimashq, Syria","41","-9.002439024390245","http://www.kswo.com/story/24282301/bombing-near-shiite-towns-school-in-syria-kills-5","none"
"20151026","33.5","36.3","Damascus, Dimashq, Syria","41","-8.980487804878049","https://www.idfblog.com/blog/2015/10/27/israels-northern-border-threat-radical-islam/","Israel’s Northern Border: The Threat of Radical IslamIDF Blog | The Official Blog of the Israel Defense Forces","none"
"20141007","33.5","36.3","Damascus, Dimashq, Syria","41","-9.090243902439022","http://article.wn.com/view/2014/10/07/USled_coalition_struggles_to_stop_Islamic_State_offensive_on_6/","US-led coalition struggles to stop Islamic State offensive on Turkey-Syria border - Worldnews.com"
"20141214","36.2028","37.1586","Aleppo, ?alab, Syria","41","-9.585365853658537","http://www.kyivpost.com/content/world/reuters-syrian-army-recaptures-territory-north-of-aleppo-375133.html","Reuters: Syrian army recaptures territory north of Aleppo"
"20151102","36.2028","37.1586","Aleppo, ?alab, Syria","41","-9.21951219512195","http://freebeacon.com/national-security/islamic-state-gains-ground-in-syria/","Islamic State Gains Ground in Syria - Washington Free Beacon"
"20150512","33.8","36.4333","Qalamoun, Rif Dimashq, Syria","41","-9.439024390243903","Aljazeera.net website, Doha/BBC Monitoring/(c) BBC","none"
"20140114","33.5","36.3","Damascus, Dimashq, Syria","41","-8.151219512195121","http://www.philstar.com/video-features/2014/01/15/1279094/watch-robots-helping-secure-us-border","WATCH: Robots helping to secure US border | Video Features, Videos, Home | philstar.com"
"20140112","36.2028","37.1586","Aleppo, ?alab, Syria","41","-9.597560975609756","http://www.radioaustralia.net.au/international/2014-01-13/syria-conflict-700-killed-in-eight-days-in-early-january-syrian-observatory-for-human-rights-says/1246460","Syria conflict: 700 killed in eight days in early January, Syrian Observatory for Human Rights says | ABC Radio Australia"
"20150205","33.5","36.3833","Ghouta, Dimashq, Syria","41","-9.951219512195122","http://www.bbc.com/news/world-middle-east-31146238","BBC News - Syria conflict: Dozens killed in heavy Damascus fighting"
"20130801","33.5","36.3","Damascus, Dimashq, Syria","41","-9.06341463414634","http://www.irishtimes.com/news/world/middle-east/explosion-at-syrian-weapons-dump-kills-40-1.1481706","Explosion at Syrian weapons dump kills 40"
"20140328","35.5148","35.7768","Latakia, Al Ladhiqiyah, Syria","41","-9.590243902439024","http://hosted2.ap.org/APDEFAULT/89ae8247abe8493fae24405546e9a1aa/Article_2014-03-28-United%20States-Syria/id-062c3951d38b4948bff84f696c83323f","Associated Press"
"20141102","35.9306","36.6339","Idlib, Idlib, Syria","41","-9.578048780487805","http://thepeninsulaqatar.com/news/middle-east/306555/peshmerga-syrian-rebels-battle-is","The Peninsula Qatar - Peshmerga, Syrian rebels battle IS"
"20130829","33.5","36.3833","Ghouta, Dimashq, Syria","41","-9.126829268292683","http://www.news.com.au/world-news/us-to-strike-syria-8216as-early-as-thursday8217-senior-defence-officials-report/story-fndir2ev-1226707022988?from=public_rss","Napalm attack kills Syrian schoolchildren after US declares it is prepared to go it alone with military strike"
"20140223","33.5","36.3","Damascus, Dimashq, Syria","41","-9.304878048780488","http://www.jpost.com/Middle-East/European-Hezbollah-combat-recruits-depart-for-Syria-342342","European Hezbollah combat recruits depart for Syria - Middle East - Jerusalem Post"
"20151107","33.5","36.3","Damascus, Dimashq, Syria","41","-9.11951219512195","http://humanitariannews.org/20151108/more-20-killed-suspected-russian-airstrikes-syrian-town","More Than 20 Killed in Suspected Russian Airstrikes on Syrian Town | Humanitarian News"
"20141017","36.2028","37.1586","Aleppo, ?alab, Syria","41","-8.707317073170731","http://www.theblaze.com/stories/2014/10/17/report-former-iraqi-pilots-training-islamic-state-members-to-fly-captured-fighter-jets/","Report: Former Iraqi Pilots Training Islamic State Members to Fly Captured Fighter Jets | TheBlaze.com"
"20151024","36.2028","37.1586","Aleppo, ?alab, Syria","41","-9.81219512195122","http://www.jewsnews.co.il/2015/10/24/boooom-kurds-kill-top-al-qaeda-leader-in-syria-shooting-him-in-the-head-during-gun-battle/","BOOOOM: Kurds kill top Al-Qaeda leader in Syria, shooting him in the head during gun battle | JEWSNEWSJEWSNEWS"
"20140903","33.5","36.3","Damascus, Dimashq, Syria","41","-9.143902439024389","http://news.xinhuanet.com/english/world/2014-09/04/c_133618683.htm","Radical militants kill 15 in Syria's Deir al-Zour - Xinhua | English.news.cn"
"20150226","33.5","36.3","Damascus, Dimashq, Syria","41","-8.182926829268293","http://www.dailystar.com.lb/News/Lebanon-News/2015/Feb-27/288963-under-fire-french-lawmakers-visit-hezbollah-in-beirut.ashx","none"
"20151129","33.5","36.3","Damascus, Dimashq, Syria","41","-9.214634146341462","http://www.nationalinterest.org/feature/jabhat-al-nusra-syrias-other-menace-14459","none"
"20150522","33.5","36.3","Damascus, Dimashq, Syria","41","-8.768292682926829","http://www.zawya.com/story/Future_rests_in_a_bunker-DS22052015_dsart*298867/","Future rests in a bunker - Zawya"
"20151108","36.2028","37.1586","Aleppo, ?alab, Syria","40","-9.0275","http://www.al-monitor.com/pulse/originals/2015/11/aleppo-syria-siege-Russians-crisis.html","Russian involvement in Syria brings about another siege for Aleppo - Al-Monitor: the Pulse of the Middle East"
"20150504","33.5","36.3","Damascus, Dimashq, Syria","40","-9.3525","http://www.appeal-democrat.com/news/regional_news/middle-east/suicide-bomber-blows-himself-up-during-damascus-attack/article_3b9c683b-586e-5fc2-8c16-4edb6ed2623c.html","none"
"20151015","35.5148","35.7768","Latakia, Al Ladhiqiyah, Syria","40","-8.7425","http://www.dailysabah.com/mideast/2015/10/16/iran-sends-troops-to-syria-increases-its-involvement","Iran sends troops to Syria, increases its involvement - Daily Sabah"
"20130828","33.5","36.3833","Ghouta, Dimashq, Syria","40","-8.799999999999999","http://www.middle-east-online.com/english/?id=60955&c=t6knTsTmO-AWhSEtfWoe0Y1hwnCa0XMSW23KlEd5oss&mkt=en-us",".:Middle East Online::Washington fails to secure Western consensus on action against Syria:."
"20141127","35.95","39.0167","Rakka, Ar Raqqah, Syria","40","-9.475","http://www.israelnationalnews.com/News/Flash.aspx/310187","US: Assad Continues to Massacre Syrian Civilians - Latest News Briefs - Arutz Sheva"
"20140805","33.8","36.4333","Qalamoun, Rif Dimashq, Syria","40","-9.975","http://www.wkrg.com/story/26186868/thousands-flee-as-lebanon-battles-syrian-militants","none"
"20131124","33.5","36.3","Damascus, Dimashq, Syria","40","-9.427499999999998","http://www.google.com/hostednews/afp/article/ALeqM5h7bFHz5zgJyEM611mpEirJd5d9JQ?docId=29e4bae5-fc8f-4361-ac76-af2a99f0b8cd&hl=en","none"
"20130430","33.5","36.3","Damascus, Dimashq, Syria","40","-9.5625","http://www.telegraph.co.uk/news/worldnews/middleeast/syria/10027314/Massive-attack-in-central-Damascus-rocks-the-regime.html","Massive attack in central Damascus rocks the regime - Telegraph"
"20150626","35.95","39.0167","Raqqa, Ar Raqqah, Syria","40","-9.647499999999999","http://www.adn.com/article/20150626/kobane-again-source-anguish-kurds-islamic-state-strikes-back","none"
"20150304","36.2028","37.1586","Aleppo, ?alab, Syria","40","-8.9375","https://en-maktoob.news.yahoo.com/tens-syrian-government-troops-insurgents-killed-during-rebel-165158008.html","Rebels attack Aleppo security building, monitor says dozens killed - Yahoo Maktoob News"
"20150504","33.8","36.4333","Qalamoun, Rif Dimashq, Syria","40","-9.504999999999999","http://www.kuna.net.kw/ArticleDetails.aspx?id=2439623&language=en","KUNA : 28 killed Mon. in Syria raging fighting - SOHR                                                                                                                                                                                                             - Military                 - 04/05/2015"
"20141006","36.2028","37.1586","Aleppo, ?alab, Syria","40","-9.4375","http://article.wn.com/view/2014/10/06/Turkey_NATO_has_plan_to_defend_the_country_j/","Turkey: NATO has plan to defend the country - Worldnews.com"
"20151008","33.5","36.3","Damascus, Dimashq, Syria","40","-9.5","https://au.news.yahoo.com/world/a/29760055/popularity-of-putin-the-shiite-sky-high-in-iraq/","none"
"20140310","36.2028","37.1586","Aleppo, ?alab, Syria","40","-9.325","http://cpj.org/2014/03/two-journalists-killed-in-past-two-days-in-syria.php","Two journalists killed in two days in Syria - Committee to Protect Journalists"
"20140820","33.5","36.3","Damascus, Dimashq, Syria","40","-9.067499999999999","http://www.wzzm13.com/story/news/local/grand-rapids-central/2014/08/19/james-wright-foley-beheaded/14322873/","Government says video of journalist being beheaded is authentic"
"20131223","33.5","36.3","Damascus, Dimashq, Syria","40","-9.5975","http://mwcnews.net/news/middle-east/34626-syria-arms-removal.html","Russia sends trucks for Syria arms removal"
"20150215","36.2028","37.1586","Aleppo, ?alab, Syria","40","-9.275","http://rapidcityjournal.com/news/national/kayla-mueller-s-boyfriend-describes-effort-to-free-her/article_aad0f8f1-e89e-566b-89a7-dff0ee7e0887.html","none"
"20140402","33.5","36.3","Damascus, Dimashq, Syria","40","-9.1525","http://www.aina.org/news/20140402142257.htm","Syrian Army Retakes Key Post in Assad's Home Province"
"20151023","33.5","36.3","Damascus, Dimashq, Syria","40","-9.4025","http://www.hurriyetdailynews.com/interview-syrian-kurds-have-risen-out-of-nowhere-since-2011.aspx?pageID=238&nid=90267&NewsCatID=386","INTERVIEW: Syrian Kurds have risen ‘out of nowhere’ since 2011 - BOOKS","none"
"20151012","35.5148","35.7768","Latakia, Al Ladhiqiyah, Syria","40","-9.675","http://www.trust.org/item/20151012211759-5yr9m","Nusra Front urges attacks on Syria's Alawites to avenge Russian bombings"
"20140228","33.5","36.3","Damascus, Dimashq, Syria","40","-9.459999999999999","http://www.google.com/hostednews/afp/article/ALeqM5jui6w9_yJ0NIL1fyU1pRLUjE4lqQ?docId=f874f90e-7009-419c-a8ba-99151c7e7d4c&hl=en","none"
"20131216","33.5","36.3","Damascus, Dimashq, Syria","40","-9.382499999999999","http://www.intifada-palestine.com/2013/12/breaking-news-whole-families-murdered-syrian-rebels-execute-80-civilians-outside-damascus-christian-druze-alawi-members-families-stuffing-live-bakery-o/","BREAKING NEWS: Syrian rebels execute over 80 civilians outside Damascus: ‘ Christian, Druze and Alawi members of families stuffed into live bakery ovens to burn them to death. - Intifada Palestine","none"
"20140822","36.2028","37.1586","Aleppo, ?alab, Syria","40","-9.6","http://www.wort.lu/en/international/syria-conflict-70-is-jihadists-killed-in-syria-clashes-53f715cbb9b3988708058ed6","Luxemburger Wort - 70 IS jihadists killed in Syria clashes"
"20150427","35.9306","36.6339","Idlib, Idlib, Syria","40","-9.0375","http://www.publicopiniononline.com/nation-world/ci_27995761/syrian-insurgents-capture-military-base-northwest","Syrian insurgents capture military base in northwest - Chambersburg Public Opinion"
"20130722","36.2028","37.1586","Aleppo, ?alab, Syria","40","-9.5875","http://www.dailymail.co.uk/news/article-2373247/Syrian-troops-kill-13-members-family-burned-alive.html?ITO=1490&ns_campaign=1490","Syrian troops 'kill 13 members of the same family, some of whom were burned alive' | Daily Mail Online"
"20150518","33.5","36.3","Damascus, Dimashq, Syria","40","-9.444999999999999","http://www.clevelandjewishnews.com/cjnconnect/blogs/this-day-may-in-jewish-history-by-mitchell-a-levin/article_a6d54ca5-26da-5c18-a75a-d027ac10d82a.html","none"
"20150822","33.5","36.3","Damascus, Dimashq, Syria","40","-9.437499999999998","http://www.shanghaidaily.com/article/article_xinhua.aspx?id=299183","Syrian shelling kills 20 in rebel-held area near Damascus | Shanghai Daily"
"20131115","33.5","36.3","Damascus, Dimashq, Syria","40","-9.442499999999999","CCTV-1, Beijing/BBC Monitoring/(c) BBC","none"
"20150502","36.2028","37.1586","Aleppo, ?alab, Syria","39","-10.0","http://zeenews.india.com/news/world/52-civilians-dead-in-us-led-strikes-in-syria-monitor_1588988.html","52 civilians dead in US-led strikes in Syria: Monitor | Zee News"
"20151116","33.5","36.3","Damascus, Dimashq, Syria","39","-9.897435897435898","http://peacenow.org/entry.php?id=15361","Americans for Peace Now"
"20150625","32.6189","36.1021","Deraa, Dar‘a, Syria","39","-9.743589743589743","http://world.bgnnews.com/isil-attacks-syrian-army-and-kurds-in-twin-assault-haberi/7134","none"
"20151126","35.95","39.0167","Raqqa, Ar Raqqah, Syria","39","-9.394871794871793","http://souciant.com/2015/11/death-of-the-levant/","Death of the Levant | Souciant"
"20150807","36.2028","37.1586","Aleppo, ?alab, Syria","39","-9.435897435897436","http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11493523","none"
"20151013","32.9049","35.8072","Golan Heights, Syria (general), Syria","39","-10.0","http://www.laht.com/article.asp?ArticleId=2398084&CategoryId=12395","Latin American Herald Tribune - Israel Shells Syria after Mortar Rockets Hit Golan"
"20151113","35.5905","37.0054","Sinjar, Idlib, Syria","39","-9.41025641025641","http://www.bostonherald.com/news/international/2015/11/kurdish_forces_recapture_militant_held_towns_in_iraq_syria","Kurdish forces recapture militant-held towns in Iraq, Syria | Boston Herald"
"20140915","33.5","36.3","Damascus, Dimashq, Syria","39","-9.338461538461539","http://www.oratert.com/news/iran/73890.html","Iran not to join Washington fight against ISIL, parliament speaker says"
"20131228","33.5","36.3","Damascus, Dimashq, Syria","39","-9.630769230769232","http://www.jpost.com/Breaking-News/Syrian-opposition-blames-regimes-for-Beirut-bombing-336395","Syrian opposition blames regimes for Beirut bombing - Breaking News - Jerusalem Post"
"20150626","36.6816","38.9768","Tal Abyad, Ar Raqqah, Syria","39","-9.689743589743589","http://www.stripes.com/news/middle-east/suicide-car-bombing-kills-20-syrian-troops-in-kurdish-city-1.354766","none"
"20150328","35.9306","36.6339","Idlib, Idlib, Syria","39","-8.397435897435898","http://www.dailysabah.com/mideast/2015/03/28/opposition-fighters-seize-syrian-city-of-idlib-monitor","Opposition fighters seize Syrian city of Idlib for first time - Daily Sabah"
"20140116","33.5","36.3","Damascus, Dimashq, Syria","39","-9.476923076923075","http://3www.ngrguardiannews.com/index.php/news/world-news/143627-un-issues-distress-call-over-war-affected-syrians","none"
"20140223","36.2028","37.1586","Aleppo, ?alab, Syria","39","-9.26923076923077","http://thepeninsulaqatar.com/news/middle-east/273677/saudi-seeking-pakistan-arms-for-syria-rebels","The Peninsula Qatar - Saudi seeking  ‘Pakistan arms  for Syria rebels’","none"
"20140918","33.5","36.3","Damascus, Dimashq, Syria","39","-9.02051282051282","http://www.worldbulletin.net/news/146395/syrian-capital-battered-by-regime-fighter-jets-11-dead","Syrian capital battered by regime fighter jets: 20 dead | Middle East |  Worldbulletin News"
"20141015","35.0113","37.0532","Salamiyeh, ?amah, Syria","39","-9.871794871794872","http://www.thespec.com/news-story/4915756-aided-by-us-strikes-kurds-prove-remarkably-resilient-in-fight-against-militants-in-syria-town/","Aided by US strikes, Kurds prove remarkably resilient in fight against militants in Syria town"
"20141017","35.95","39.0167","Raqqa, Ar Raqqah, Syria","39","-9.441025641025641","http://www.kwwl.com/story/26800646/syria-kurdish-official-appeals-for-arms-for-kobani","none"
"20141005","36.2028","37.1586","Aleppo, ?alab, Syria","39","-9.348717948717947","http://wuwm.com/post/hazard-duty-reporting-turkey-syria-border","Hazard Duty: Reporting From The Turkey-Syria Border | WUWM"
"20140115","33.5","36.3","Damascus, Dimashq, Syria","39","-9.64102564102564","http://www.panorama.am/en/world/2014/01/15/europe-spying/","none"
"20130627","33.5","36.3","Damascus, Dimashq, Syria","39","-8.794871794871796","http://uk.reuters.com/article/2014/06/27/uk-iraq-crisis-kerry-saudi-idUKKBN0F21II20140627","Kerry in Saudi, says Syrian opposition has key role against ISIL
| Reuters"
"20150822","32.9049","35.8072","Golan Heights, Syria (general), Syria","39","-9.88974358974359","http://www.turkishweekly.net/2015/08/22/news/-israel-carries-out-fresh-air-strikes-against-syrian-targets/","Israel carries out fresh air strikes against Syrian targets - The Journal of Turkish Weekly"
"20150425","35.9306","36.6339","Idlib, Idlib, Syria","39","-9.646153846153846","http://www.business-standard.com/article/news-ians/60-syrian-troops-killed-in-militant-attack-115042500820_1.html","60 Syrian troops killed in militant attack
 | Business Standard News"
"20150910","33.5","36.3","Damascus, Dimashq, Syria","39","-8.971794871794872","http://www.dailymail.co.uk/wires/reuters/article-3229364/Insurgent-attack-Syrian-base-kills-56-soldiers--monitor.html","Insurgent attack on Syrian base kills 56 soldiers - monitor | Daily Mail Online"
"20130723","33.5","36.3","Damascus, Dimashq, Syria","39","-9.33076923076923","http://reliefweb.int/report/syrian-arab-republic/intense-air-raids-hit-targets-across-syria-ngo","Intense air raids hit targets across Syria: NGO - Syrian Arab Republic | ReliefWeb"
"20140205","33.5","36.3","Damascus, Dimashq, Syria","39","-9.038461538461537","http://www.freemalaysiatoday.com/category/world/2014/02/06/syria-misses-chemical-weapons-handover-deadline/","none"
"20150120","32.9049","35.8072","Golan Heights, Syria (general), Syria","39","-9.66923076923077","http://dailystar.com.lb/News/Lebanon-News/2015/Jan-20/284686-hezbollah-should-retaliate-from-syria-not-lebanon-psp-kataeb.ashx","none"
"20140827","36.2028","37.1586","Aleppo, ?alab, Syria","39","-9.525641025641026","http://www.wdsu.com/national/when-american-isis-jihadi-hit-us-radar/27752722","none"
"20151012","33.5","36.3","Damascus, Dimashq, Syria","39","-9.023076923076923","https://consortiumnews.com/2015/10/12/needling-obama-for-more-wars/","Needling Obama for More Wars | Consortiumnews"
"20140210","33.5","36.3","Damascus, Dimashq, Syria","39","-8.256410256410257","http://thepeninsulaqatar.com/news/middle-east/272039/second-round-of-syria-talks-begins","The Peninsula Qatar - Second round of Syria talks begins"
"20141103","35.9306","36.6339","Idlib, Idlib, Syria","39","-9.5","http://www.dailystar.com.lb/News/Middle-East/2014/Nov-04/276459-nusra-front-fighters-push-offensive-in-northern-syria.ashx","none"
"20150420","33.5","36.3","Damascus, Dimashq, Syria","39","-9.715384615384615","http://www.sana.sy/en/?p=37034","President al-Assad to France 2 TV: France was a spearhead in supporting terrorism… We are ready for any dialogue that meets Syrians’ interests | Syrian Arab News Agency","none"
"20141029","35.9306","36.6339","Idlib, Idlib, Syria","38","-9.68421052631579","http://zeenews.india.com/news/world/situation-in-syria-is-appalling-getting-worse-un_1491883.html","Situation in Syria is ""appalling,"" getting worse: UN | Zee News"
"20150815","36.2028","37.1586","Aleppo, ?alab, Syria","38","-8.93421052631579","http://news.yahoo.com/u-female-hostage-raped-islamic-state-leader-death-001147040.html","U.S. female hostage raped by Islamic State leader before death: U.S. officials - Yahoo News"
"20140218","33.5","36.3","Damascus, Dimashq, Syria","38","-8.071052631578947","http://www.timesofisrael.com/syria-rebels-say-planning-damascus-spring-offensive/","Syria rebels say planning Damascus spring offensive | The Times of Israel"
"20140509","33.5","36.3","Damascus, Dimashq, Syria","38","-8.223684210526315","http://news.gnom.es/news/syrian-rebels-claim-massive-aleppo-hotel-bombing","none"
"20140826","35.8469","38.5443","Tabqa, Ar Raqqah, Syria","38","-9.355263157894736","http://www.worthynews.com/17782-islamic-state-has-taken-full-control-of-key-syrian-province","none"
"20140324","35.9268","35.9911","Keseb, Al Ladhiqiyah, Syria","38","-9.478947368421052","http://www.worldbulletin.net/haberler/131860/mortar-shells-from-syria-fired-into-turkey-updated","Mortar shells from Syria fired into Turkey-UPDATED | General |  Worldbulletin News"
"20131226","36.2028","37.1586","Aleppo, ?alab, Syria","38","-8.947368421052632","Al-Quds al-Arabi website, London/BBC Monitoring/(c) BBC","none"
"20140501","33.5","36.3","Damascus, Dimashq, Syria","38","-9.736842105263158","http://www.newser.com/article/4ae9e590d1f0426d877215dbe8d8468b/activists-say-clashes-with-syrian-government-forces-near-capital-damascus-kill-14-rebels.html","Politics News Summaries | Politics News, Analysis and Opinion | Newser"
